order_id,order_date,sku,quantity_ordered,unit_price,customer_region,order_status,fulfillment_center,expected_ship_date,actual_ship_date,priority_flag,order_value,shipping_delay_days,is_high_priority,is_cancelled,is_returned,is_completed,is_shipping_delayed
ORD-510906,2024-01-11,SKU-10438,15,138.93,South,Returned,FC-01,2024-01-16,,Normal,2083.95,,False,False,True,False,False
ORD-510907,2024-01-11,SKU-10488,32,142.86,Midwest,Returned,FC-03,2024-01-16,,Normal,4571.52,,False,False,True,False,False
ORD-510908,2024-01-11,SKU-10062,5,65.74,Northeast,Completed,FC-02,2024-01-12,2024-01-12,Normal,328.7,0.0,False,False,False,True,False
ORD-510909,2024-01-11,SKU-10038,7,128.86,Midwest,Completed,FC-01,2024-01-15,2024-01-15,Normal,902.02,0.0,False,False,False,True,False
ORD-510910,2024-01-11,SKU-10164,26,80.91,South,Completed,FC-03,2024-01-15,2024-01-15,Normal,2103.66,0.0,False,False,False,True,False
ORD-510911,2024-01-11,SKU-10382,20,42.5,South,Completed,FC-01,2024-01-15,2024-01-17,Normal,850.0,2.0,False,False,False,True,True
ORD-510912,2024-01-11,SKU-10223,18,55.67,Northeast,Completed,FC-06,2024-01-13,2024-01-13,Normal,1002.06,0.0,False,False,False,True,False
ORD-510913,2024-01-11,SKU-10162,14,73.76,Midwest,Completed,FC-04,2024-01-13,2024-01-15,High,1032.64,2.0,True,False,False,True,True
ORD-510914,2024-01-11,SKU-10344,10,143.95,Midwest,Completed,FC-01,2024-01-14,2024-01-13,Normal,1439.5,-1.0,False,False,False,True,False
ORD-510915,2024-01-11,SKU-10302,18,27.43,South,Completed,FC-01,2024-01-13,2024-01-13,High,493.74,0.0,True,False,False,True,False
ORD-510916,2024-01-11,SKU-10304,35,128.31,West,Cancelled,FC-02,2024-01-16,,Normal,4490.85,,False,True,False,False,False
ORD-510917,2024-01-11,SKU-10441,14,48.97,Northeast,Cancelled,FC-06,2024-01-14,,Normal,685.58,,False,True,False,False,False
ORD-510918,2024-01-11,SKU-10405,40,36.5,Midwest,Cancelled,FC-06,2024-01-14,,Normal,1460.0,,False,True,False,False,False
ORD-510919,2024-01-11,SKU-10405,5,59.77,Northeast,Completed,FC-03,2024-01-15,2024-01-15,Normal,298.85,0.0,False,False,False,True,False
ORD-510920,2024-01-11,SKU-10171,19,102.71,South,Cancelled,FC-05,2024-01-12,,Normal,1951.49,,False,True,False,False,False
ORD-510921,2024-01-11,SKU-10182,47,72.07,Midwest,Completed,FC-03,2024-01-15,2024-01-16,Normal,3387.29,1.0,False,False,False,True,True
ORD-510922,2024-01-11,SKU-10420,37,31.39,Midwest,Completed,FC-04,2024-01-16,2024-01-17,Normal,1161.43,1.0,False,False,False,True,True
ORD-510923,2024-01-11,SKU-10330,4,95.35,Northeast,Completed,FC-02,2024-01-12,2024-01-11,Normal,381.4,-1.0,False,False,False,True,False
ORD-510924,2024-01-11,SKU-10363,15,113.98,Northeast,Returned,FC-04,2024-01-15,,Normal,1709.7,,False,False,True,False,False
ORD-510925,2024-01-11,SKU-10280,4,74.32,West,Completed,FC-01,2024-01-16,2024-01-18,Normal,297.28,2.0,False,False,False,True,True
ORD-510926,2024-01-11,SKU-10487,42,96.61,Midwest,Completed,FC-06,2024-01-12,2024-01-11,Normal,4057.62,-1.0,False,False,False,True,False
ORD-510927,2024-01-11,SKU-10075,38,132.67,Midwest,Completed,FC-01,2024-01-16,2024-01-18,Normal,5041.46,2.0,False,False,False,True,True
ORD-510928,2024-01-11,SKU-10252,13,108.88,Northeast,Returned,FC-05,2024-01-16,,Normal,1415.44,,False,False,True,False,False
ORD-510929,2024-01-11,SKU-10339,14,68.35,Northeast,Returned,FC-04,2024-01-13,,Normal,956.9,,False,False,True,False,False
ORD-510930,2024-01-11,SKU-10005,32,95.13,West,Returned,FC-05,2024-01-16,,Normal,3044.16,,False,False,True,False,False
ORD-510931,2024-01-11,SKU-10068,43,10.71,West,Completed,FC-05,2024-01-12,2024-01-12,Normal,460.53,0.0,False,False,False,True,False
ORD-510932,2024-01-11,SKU-10114,25,75.7,West,Completed,FC-06,2024-01-16,2024-01-17,Normal,1892.5,1.0,False,False,False,True,True
ORD-510933,2024-01-11,SKU-10453,35,124.62,Midwest,Completed,FC-06,2024-01-13,2024-01-13,Normal,4361.7,0.0,False,False,False,True,False
ORD-510934,2024-01-11,SKU-10181,30,38.74,Midwest,Returned,FC-01,2024-01-12,,Normal,1162.2,,False,False,True,False,False
ORD-510935,2024-01-11,SKU-10343,38,47.8,Northeast,Completed,FC-04,2024-01-13,2024-01-15,High,1816.4,2.0,True,False,False,True,True
ORD-510936,2024-01-11,SKU-10363,20,63.5,Midwest,Returned,FC-01,2024-01-16,,High,1270.0,,True,False,True,False,False
ORD-510937,2024-01-11,SKU-10423,27,8.28,South,Completed,FC-06,2024-01-12,2024-01-13,Normal,223.56,1.0,False,False,False,True,True
ORD-510938,2024-01-11,SKU-10071,41,15.13,Northeast,Returned,FC-01,2024-01-15,,Normal,620.33,,False,False,True,False,False
ORD-510939,2024-01-11,SKU-10287,23,51.95,Northeast,Returned,FC-01,2024-01-12,,Normal,1194.85,,False,False,True,False,False
ORD-510940,2024-01-11,SKU-10435,5,83.8,South,Completed,FC-01,2024-01-13,2024-01-14,Normal,419.0,1.0,False,False,False,True,True
ORD-510941,2024-01-11,SKU-10319,43,109.52,Midwest,Completed,FC-06,2024-01-13,2024-01-12,Normal,4709.36,-1.0,False,False,False,True,False
ORD-510942,2024-01-11,SKU-10484,39,12.51,Northeast,Returned,FC-04,2024-01-16,,Normal,487.89,,False,False,True,False,False
ORD-510943,2024-01-11,SKU-10210,38,81.84,Northeast,Completed,FC-02,2024-01-15,2024-01-16,Normal,3109.92,1.0,False,False,False,True,True
ORD-510944,2024-01-11,SKU-10105,27,55.18,South,Completed,FC-01,2024-01-12,2024-01-11,Normal,1489.86,-1.0,False,False,False,True,False
ORD-510945,2024-01-11,SKU-10359,10,147.49,Northeast,Returned,FC-04,2024-01-14,,High,1474.9,,True,False,True,False,False
ORD-510946,2024-01-11,SKU-10366,3,127.55,South,Completed,FC-01,2024-01-14,2024-01-14,Normal,382.65,0.0,False,False,False,True,False
ORD-510947,2024-01-11,SKU-10013,27,103.44,South,Completed,FC-01,2024-01-12,2024-01-11,Normal,2792.88,-1.0,False,False,False,True,False
ORD-510948,2024-01-11,SKU-10027,6,14.09,Midwest,Cancelled,FC-01,2024-01-13,,Normal,84.54,,False,True,False,False,False
ORD-510949,2024-01-11,SKU-10318,43,98.91,South,Completed,FC-01,2024-01-12,2024-01-13,Normal,4253.13,1.0,False,False,False,True,True
ORD-510950,2024-01-11,SKU-10302,11,68.91,West,Cancelled,FC-03,2024-01-14,,Normal,758.01,,False,True,False,False,False
ORD-510951,2024-01-11,SKU-10493,49,139.99,Northeast,Completed,FC-03,2024-01-16,2024-01-18,Normal,6859.51,2.0,False,False,False,True,True
ORD-510952,2024-01-11,SKU-10039,33,48.24,South,Cancelled,FC-01,2024-01-13,,Normal,1591.92,,False,True,False,False,False
ORD-510953,2024-01-11,SKU-10133,10,46.67,Northeast,Completed,FC-01,2024-01-15,2024-01-16,Normal,466.7,1.0,False,False,False,True,True
ORD-510954,2024-01-11,SKU-10190,10,131.39,Midwest,Completed,FC-05,2024-01-14,2024-01-14,Normal,1313.9,0.0,False,False,False,True,False
ORD-510955,2024-01-11,SKU-10487,16,42.73,West,Cancelled,FC-04,2024-01-16,,Normal,683.68,,False,True,False,False,False
ORD-510956,2024-01-11,SKU-10297,31,136.09,West,Completed,FC-06,2024-01-16,2024-01-18,Normal,4218.79,2.0,False,False,False,True,True
ORD-510957,2024-01-11,SKU-10158,27,9.59,Midwest,Cancelled,FC-04,2024-01-15,,Normal,258.93,,False,True,False,False,False
ORD-510958,2024-01-11,SKU-10134,8,52.82,West,Cancelled,FC-02,2024-01-13,,Normal,422.56,,False,True,False,False,False
ORD-510959,2024-01-11,SKU-10484,22,50.91,Northeast,Completed,FC-04,2024-01-12,2024-01-11,Normal,1120.02,-1.0,False,False,False,True,False
ORD-510960,2024-01-11,SKU-10426,37,86.26,West,Completed,FC-04,2024-01-16,2024-01-16,Normal,3191.62,0.0,False,False,False,True,False
ORD-510961,2024-01-11,SKU-10170,28,116.98,West,Completed,FC-06,2024-01-12,2024-01-14,Normal,3275.44,2.0,False,False,False,True,True
ORD-510962,2024-01-11,SKU-10404,38,62.76,South,Completed,FC-02,2024-01-15,2024-01-15,Normal,2384.88,0.0,False,False,False,True,False
ORD-510963,2024-01-11,SKU-10173,11,82.1,West,Completed,FC-03,2024-01-14,2024-01-13,Normal,903.1,-1.0,False,False,False,True,False
ORD-510964,2024-01-11,SKU-10181,33,45.91,Midwest,Completed,FC-05,2024-01-16,2024-01-15,Normal,1515.03,-1.0,False,False,False,True,False
ORD-510965,2024-01-11,SKU-10366,21,149.91,Midwest,Cancelled,FC-05,2024-01-13,,Normal,3148.11,,False,True,False,False,False
ORD-510966,2024-01-11,SKU-10464,39,27.8,West,Completed,FC-02,2024-01-13,2024-01-12,Normal,1084.2,-1.0,False,False,False,True,False
ORD-510967,2024-01-11,SKU-10149,20,70.19,Northeast,Cancelled,FC-04,2024-01-13,,Normal,1403.8,,False,True,False,False,False
ORD-510968,2024-01-11,SKU-10451,44,45.62,Northeast,Returned,FC-03,2024-01-14,,Normal,2007.28,,False,False,True,False,False
ORD-510969,2024-01-11,SKU-10395,33,25.34,West,Completed,FC-03,2024-01-12,2024-01-11,Normal,836.22,-1.0,False,False,False,True,False
ORD-510970,2024-01-11,SKU-10338,30,49.46,South,Returned,FC-02,2024-01-12,,Normal,1483.8,,False,False,True,False,False
ORD-510971,2024-01-11,SKU-10069,14,149.0,West,Returned,FC-05,2024-01-16,,Normal,2086.0,,False,False,True,False,False
ORD-510972,2024-01-11,SKU-10029,6,117.77,West,Returned,FC-06,2024-01-12,,High,706.62,,True,False,True,False,False
ORD-510973,2024-01-11,SKU-10252,8,136.34,West,Cancelled,FC-01,2024-01-14,,Normal,1090.72,,False,True,False,False,False
ORD-510974,2024-01-11,SKU-10127,34,147.34,West,Completed,FC-05,2024-01-13,2024-01-15,Normal,5009.56,2.0,False,False,False,True,True
ORD-510975,2024-01-11,SKU-10122,25,57.54,West,Completed,FC-04,2024-01-12,2024-01-13,High,1438.5,1.0,True,False,False,True,True
ORD-510976,2024-01-11,SKU-10350,48,98.13,West,Cancelled,FC-05,2024-01-12,,Normal,4710.24,,False,True,False,False,False
ORD-510977,2024-01-11,SKU-10250,16,96.21,South,Cancelled,FC-01,2024-01-13,,Normal,1539.36,,False,True,False,False,False
ORD-510978,2024-01-11,SKU-10204,22,85.69,West,Completed,FC-04,2024-01-14,2024-01-13,Normal,1885.18,-1.0,False,False,False,True,False
ORD-510979,2024-01-11,SKU-10133,21,86.02,South,Completed,FC-05,2024-01-15,2024-01-15,High,1806.42,0.0,True,False,False,True,False
ORD-510980,2024-01-11,SKU-10114,19,50.89,South,Cancelled,FC-06,2024-01-13,,Normal,966.91,,False,True,False,False,False
ORD-510981,2024-01-11,SKU-10456,14,75.36,West,Returned,FC-04,2024-01-16,,Normal,1055.04,,False,False,True,False,False
ORD-510982,2024-01-11,SKU-10072,26,102.24,Midwest,Completed,FC-04,2024-01-12,2024-01-12,Normal,2658.24,0.0,False,False,False,True,False
ORD-510983,2024-01-11,SKU-10451,45,93.34,Midwest,Returned,FC-04,2024-01-13,,Normal,4200.3,,False,False,True,False,False
ORD-510984,2024-01-11,SKU-10174,10,63.7,West,Completed,FC-02,2024-01-15,2024-01-15,Normal,637.0,0.0,False,False,False,True,False
ORD-510985,2024-01-11,SKU-10009,38,108.43,South,Completed,FC-04,2024-01-13,2024-01-15,Normal,4120.34,2.0,False,False,False,True,True
ORD-510986,2024-01-11,SKU-10169,41,13.05,Midwest,Cancelled,FC-01,2024-01-15,,Normal,535.05,,False,True,False,False,False
ORD-510987,2024-01-11,SKU-10300,22,20.46,Northeast,Completed,FC-05,2024-01-15,2024-01-14,Normal,450.12,-1.0,False,False,False,True,False
ORD-510988,2024-01-11,SKU-10205,14,116.63,Midwest,Completed,FC-02,2024-01-15,2024-01-14,Normal,1632.82,-1.0,False,False,False,True,False
ORD-510989,2024-01-11,SKU-10230,23,112.98,South,Completed,FC-02,2024-01-13,2024-01-12,Normal,2598.54,-1.0,False,False,False,True,False
ORD-510990,2024-01-11,SKU-10493,9,68.19,West,Completed,FC-02,2024-01-13,2024-01-15,Normal,613.71,2.0,False,False,False,True,True
ORD-510991,2024-01-11,SKU-10150,45,36.0,Northeast,Cancelled,FC-04,2024-01-12,,High,1620.0,,True,True,False,False,False
ORD-510992,2024-01-11,SKU-10327,2,23.46,South,Completed,FC-03,2024-01-16,2024-01-15,Normal,46.92,-1.0,False,False,False,True,False
ORD-510993,2024-01-11,SKU-10366,28,76.19,Northeast,Completed,FC-02,2024-01-12,2024-01-13,Normal,2133.32,1.0,False,False,False,True,True
ORD-510994,2024-01-11,SKU-10329,14,46.23,West,Completed,FC-05,2024-01-13,2024-01-13,Normal,647.22,0.0,False,False,False,True,False
ORD-510995,2024-01-11,SKU-10173,17,124.45,Northeast,Completed,FC-05,2024-01-13,2024-01-14,Normal,2115.65,1.0,False,False,False,True,True
ORD-510996,2024-01-11,SKU-10200,48,107.44,West,Completed,FC-05,2024-01-13,2024-01-15,Normal,5157.12,2.0,False,False,False,True,True
ORD-510997,2024-01-11,SKU-10334,30,85.33,Midwest,Completed,FC-06,2024-01-12,2024-01-13,Normal,2559.9,1.0,False,False,False,True,True
ORD-510998,2024-01-11,SKU-10006,26,126.2,South,Completed,FC-05,2024-01-14,2024-01-16,Normal,3281.2,2.0,False,False,False,True,True
ORD-510999,2024-01-11,SKU-10249,24,138.67,South,Cancelled,FC-02,2024-01-12,,Normal,3328.08,,False,True,False,False,False
ORD-511000,2024-01-12,SKU-10151,42,6.12,West,Returned,FC-03,2024-01-14,,High,257.04,,True,False,True,False,False
ORD-511001,2024-01-12,SKU-10499,39,17.28,West,Completed,FC-04,2024-01-17,2024-01-17,Normal,673.92,0.0,False,False,False,True,False
ORD-511002,2024-01-12,SKU-10376,33,92.03,Northeast,Completed,FC-01,2024-01-17,2024-01-16,High,3036.99,-1.0,True,False,False,True,False
ORD-511003,2024-01-12,SKU-10193,9,68.35,South,Returned,FC-05,2024-01-13,,Normal,615.15,,False,False,True,False,False
ORD-511004,2024-01-12,SKU-10228,12,9.45,Midwest,Cancelled,FC-06,2024-01-13,,Normal,113.4,,False,True,False,False,False
ORD-511005,2024-01-12,SKU-10376,4,60.66,Northeast,Completed,FC-03,2024-01-16,2024-01-15,Normal,242.64,-1.0,False,False,False,True,False
ORD-511006,2024-01-12,SKU-10386,5,119.72,Midwest,Cancelled,FC-05,2024-01-13,,Normal,598.6,,False,True,False,False,False
ORD-511007,2024-01-12,SKU-10128,31,133.68,South,Completed,FC-06,2024-01-15,2024-01-14,Normal,4144.08,-1.0,False,False,False,True,False
ORD-511008,2024-01-12,SKU-10172,46,15.6,Midwest,Completed,FC-05,2024-01-15,2024-01-16,Normal,717.6,1.0,False,False,False,True,True
ORD-511009,2024-01-12,SKU-10099,18,106.59,Midwest,Cancelled,FC-06,2024-01-17,,Normal,1918.62,,False,True,False,False,False
ORD-511010,2024-01-12,SKU-10485,26,75.4,West,Returned,FC-05,2024-01-15,,Normal,1960.4,,False,False,True,False,False
ORD-511011,2024-01-12,SKU-10131,1,103.05,Northeast,Completed,FC-01,2024-01-15,2024-01-14,Normal,103.05,-1.0,False,False,False,True,False
ORD-511012,2024-01-12,SKU-10364,41,146.29,South,Returned,FC-02,2024-01-13,,Normal,5997.89,,False,False,True,False,False
ORD-511013,2024-01-12,SKU-10284,1,134.17,West,Completed,FC-03,2024-01-15,2024-01-17,Normal,134.17,2.0,False,False,False,True,True
ORD-511014,2024-01-12,SKU-10103,32,11.96,Northeast,Completed,FC-01,2024-01-13,2024-01-14,Normal,382.72,1.0,False,False,False,True,True
ORD-511015,2024-01-12,SKU-10307,37,70.97,West,Completed,FC-03,2024-01-16,2024-01-17,Normal,2625.89,1.0,False,False,False,True,True
ORD-511016,2024-01-12,SKU-10356,9,139.51,Northeast,Returned,FC-01,2024-01-16,,High,1255.59,,True,False,True,False,False
ORD-511017,2024-01-12,SKU-10031,7,115.07,Midwest,Cancelled,FC-02,2024-01-15,,Normal,805.49,,False,True,False,False,False
ORD-511018,2024-01-12,SKU-10141,3,123.38,West,Completed,FC-02,2024-01-14,2024-01-14,Normal,370.14,0.0,False,False,False,True,False
ORD-511019,2024-01-12,SKU-10076,37,68.72,South,Cancelled,FC-03,2024-01-13,,Normal,2542.64,,False,True,False,False,False
ORD-511020,2024-01-12,SKU-10044,2,80.34,Midwest,Cancelled,FC-02,2024-01-14,,Normal,160.68,,False,True,False,False,False
ORD-511021,2024-01-12,SKU-10286,7,111.6,West,Cancelled,FC-03,2024-01-13,,Normal,781.2,,False,True,False,False,False
ORD-511022,2024-01-12,SKU-10385,2,58.57,Midwest,Completed,FC-03,2024-01-17,2024-01-17,High,117.14,0.0,True,False,False,True,False
ORD-511023,2024-01-12,SKU-10411,40,81.49,Midwest,Completed,FC-05,2024-01-13,2024-01-14,Normal,3259.6,1.0,False,False,False,True,True
ORD-511024,2024-01-12,SKU-10023,20,60.75,South,Completed,FC-06,2024-01-13,2024-01-14,High,1215.0,1.0,True,False,False,True,True
ORD-511025,2024-01-12,SKU-10364,38,51.41,Northeast,Completed,FC-05,2024-01-16,2024-01-16,Normal,1953.58,0.0,False,False,False,True,False
ORD-511026,2024-01-12,SKU-10228,41,73.62,South,Completed,FC-01,2024-01-14,2024-01-14,High,3018.42,0.0,True,False,False,True,False
ORD-511027,2024-01-12,SKU-10164,6,77.73,South,Completed,FC-04,2024-01-16,2024-01-15,Normal,466.38,-1.0,False,False,False,True,False
ORD-511028,2024-01-12,SKU-10435,27,91.03,West,Returned,FC-06,2024-01-16,,Normal,2457.81,,False,False,True,False,False
ORD-511029,2024-01-12,SKU-10439,16,125.25,Midwest,Returned,FC-02,2024-01-17,,Normal,2004.0,,False,False,True,False,False
ORD-511030,2024-01-12,SKU-10034,41,29.46,Midwest,Completed,FC-03,2024-01-14,2024-01-14,Normal,1207.86,0.0,False,False,False,True,False
ORD-511031,2024-01-12,SKU-10043,14,68.81,West,Completed,FC-04,2024-01-15,2024-01-15,Normal,963.34,0.0,False,False,False,True,False
ORD-511032,2024-01-12,SKU-10076,23,54.44,South,Cancelled,FC-04,2024-01-13,,Normal,1252.12,,False,True,False,False,False
ORD-511033,2024-01-12,SKU-10032,20,69.13,Midwest,Completed,FC-06,2024-01-17,2024-01-19,Normal,1382.6,2.0,False,False,False,True,True
ORD-511034,2024-01-12,SKU-10123,13,144.92,South,Returned,FC-05,2024-01-17,,Normal,1883.96,,False,False,True,False,False
ORD-511035,2024-01-12,SKU-10227,20,7.93,Midwest,Cancelled,FC-06,2024-01-17,,Normal,158.6,,False,True,False,False,False
ORD-511036,2024-01-12,SKU-10185,35,26.63,Northeast,Returned,FC-02,2024-01-16,,High,932.05,,True,False,True,False,False
ORD-511037,2024-01-12,SKU-10198,37,9.93,South,Completed,FC-04,2024-01-14,2024-01-16,High,367.41,2.0,True,False,False,True,True
ORD-511038,2024-01-12,SKU-10252,20,45.0,West,Completed,FC-05,2024-01-15,2024-01-16,Normal,900.0,1.0,False,False,False,True,True
ORD-511039,2024-01-12,SKU-10013,36,46.39,West,Completed,FC-06,2024-01-13,2024-01-12,Normal,1670.04,-1.0,False,False,False,True,False
ORD-511040,2024-01-12,SKU-10167,49,55.31,Midwest,Returned,FC-06,2024-01-15,,Normal,2710.19,,False,False,True,False,False
ORD-511041,2024-01-12,SKU-10307,35,142.24,Midwest,Returned,FC-04,2024-01-17,,Normal,4978.4,,False,False,True,False,False
ORD-511042,2024-01-12,SKU-10320,42,16.15,Northeast,Cancelled,FC-04,2024-01-16,,Normal,678.3,,False,True,False,False,False
ORD-511043,2024-01-12,SKU-10168,38,107.51,West,Completed,FC-02,2024-01-16,2024-01-15,Normal,4085.38,-1.0,False,False,False,True,False
ORD-511044,2024-01-12,SKU-10480,45,56.32,West,Returned,FC-03,2024-01-14,,Normal,2534.4,,False,False,True,False,False
ORD-511045,2024-01-12,SKU-10453,39,77.56,Northeast,Completed,FC-03,2024-01-14,2024-01-15,Normal,3024.84,1.0,False,False,False,True,True
ORD-511046,2024-01-12,SKU-10003,29,41.68,Midwest,Completed,FC-04,2024-01-17,2024-01-18,Normal,1208.72,1.0,False,False,False,True,True
ORD-511047,2024-01-12,SKU-10408,6,12.1,South,Returned,FC-02,2024-01-14,,Normal,72.6,,False,False,True,False,False
ORD-511048,2024-01-12,SKU-10467,14,70.02,Northeast,Returned,FC-03,2024-01-16,,Normal,980.28,,False,False,True,False,False
ORD-511049,2024-01-12,SKU-10232,15,140.05,South,Completed,FC-03,2024-01-14,2024-01-15,Normal,2100.75,1.0,False,False,False,True,True
ORD-511050,2024-01-12,SKU-10132,28,101.21,Midwest,Completed,FC-03,2024-01-14,2024-01-16,Normal,2833.88,2.0,False,False,False,True,True
ORD-511051,2024-01-12,SKU-10495,41,41.65,Midwest,Cancelled,FC-05,2024-01-17,,Normal,1707.65,,False,True,False,False,False
ORD-511052,2024-01-12,SKU-10317,3,18.37,South,Completed,FC-02,2024-01-14,2024-01-16,Normal,55.11,2.0,False,False,False,True,True
ORD-511053,2024-01-12,SKU-10152,44,121.9,Midwest,Completed,FC-06,2024-01-14,2024-01-14,High,5363.6,0.0,True,False,False,True,False
ORD-511054,2024-01-12,SKU-10296,8,26.47,Northeast,Completed,FC-01,2024-01-14,2024-01-14,Normal,211.76,0.0,False,False,False,True,False
ORD-511055,2024-01-12,SKU-10453,17,65.75,Northeast,Completed,FC-04,2024-01-14,2024-01-16,Normal,1117.75,2.0,False,False,False,True,True
ORD-511056,2024-01-12,SKU-10448,21,122.03,West,Completed,FC-01,2024-01-13,2024-01-13,Normal,2562.63,0.0,False,False,False,True,False
ORD-511057,2024-01-12,SKU-10373,46,80.3,Northeast,Returned,FC-06,2024-01-16,,Normal,3693.8,,False,False,True,False,False
ORD-511058,2024-01-12,SKU-10084,43,90.77,West,Returned,FC-03,2024-01-16,,Normal,3903.11,,False,False,True,False,False
ORD-511059,2024-01-12,SKU-10261,19,108.81,South,Cancelled,FC-06,2024-01-14,,Normal,2067.39,,False,True,False,False,False
ORD-511060,2024-01-12,SKU-10445,18,82.45,Northeast,Cancelled,FC-01,2024-01-13,,Normal,1484.1,,False,True,False,False,False
ORD-511061,2024-01-12,SKU-10180,17,6.75,Midwest,Cancelled,FC-03,2024-01-16,,Normal,114.75,,False,True,False,False,False
ORD-511062,2024-01-12,SKU-10332,26,113.07,Midwest,Completed,FC-01,2024-01-14,2024-01-13,Normal,2939.82,-1.0,False,False,False,True,False
ORD-511063,2024-01-12,SKU-10298,9,145.34,Northeast,Cancelled,FC-06,2024-01-15,,Normal,1308.06,,False,True,False,False,False
ORD-511064,2024-01-12,SKU-10162,28,74.79,South,Completed,FC-02,2024-01-13,2024-01-12,Normal,2094.12,-1.0,False,False,False,True,False
ORD-511065,2024-01-12,SKU-10031,44,121.42,South,Completed,FC-05,2024-01-15,2024-01-17,Normal,5342.48,2.0,False,False,False,True,True
ORD-511066,2024-01-12,SKU-10154,42,27.22,Northeast,Returned,FC-06,2024-01-16,,Normal,1143.24,,False,False,True,False,False
ORD-511067,2024-01-12,SKU-10321,1,43.53,West,Cancelled,FC-05,2024-01-17,,Normal,43.53,,False,True,False,False,False
ORD-511068,2024-01-12,SKU-10205,34,76.95,South,Completed,FC-06,2024-01-17,2024-01-18,Normal,2616.3,1.0,False,False,False,True,True
ORD-511069,2024-01-12,SKU-10084,35,124.9,Northeast,Completed,FC-04,2024-01-15,2024-01-16,Normal,4371.5,1.0,False,False,False,True,True
ORD-511070,2024-01-12,SKU-10179,12,74.98,Northeast,Returned,FC-02,2024-01-13,,Normal,899.76,,False,False,True,False,False
ORD-511071,2024-01-12,SKU-10482,6,11.11,West,Cancelled,FC-03,2024-01-17,,Normal,66.66,,False,True,False,False,False
ORD-511072,2024-01-12,SKU-10062,6,140.04,Midwest,Returned,FC-01,2024-01-13,,Normal,840.24,,False,False,True,False,False
ORD-511073,2024-01-12,SKU-10108,48,124.83,Northeast,Returned,FC-01,2024-01-14,,Normal,5991.84,,False,False,True,False,False
ORD-511074,2024-01-12,SKU-10270,38,106.72,Midwest,Returned,FC-01,2024-01-17,,Normal,4055.36,,False,False,True,False,False
ORD-511075,2024-01-12,SKU-10357,18,28.08,West,Completed,FC-05,2024-01-15,2024-01-16,Normal,505.44,1.0,False,False,False,True,True
ORD-511076,2024-01-12,SKU-10060,23,43.78,Northeast,Returned,FC-04,2024-01-15,,Normal,1006.94,,False,False,True,False,False
ORD-511077,2024-01-12,SKU-10367,42,118.97,Northeast,Completed,FC-02,2024-01-14,2024-01-14,Normal,4996.74,0.0,False,False,False,True,False
ORD-511078,2024-01-12,SKU-10345,17,133.16,Northeast,Returned,FC-04,2024-01-16,,Normal,2263.72,,False,False,True,False,False
ORD-511079,2024-01-12,SKU-10201,9,80.71,West,Completed,FC-05,2024-01-15,2024-01-14,Normal,726.39,-1.0,False,False,False,True,False
ORD-511080,2024-01-12,SKU-10159,14,50.17,Midwest,Returned,FC-02,2024-01-16,,Normal,702.38,,False,False,True,False,False
ORD-511081,2024-01-12,SKU-10207,8,107.3,Northeast,Cancelled,FC-04,2024-01-14,,High,858.4,,True,True,False,False,False
ORD-511082,2024-01-12,SKU-10351,28,145.57,West,Returned,FC-04,2024-01-16,,Normal,4075.96,,False,False,True,False,False
ORD-511083,2024-01-12,SKU-10047,47,46.05,South,Completed,FC-04,2024-01-17,2024-01-18,Normal,2164.35,1.0,False,False,False,True,True
ORD-511084,2024-01-12,SKU-10170,40,132.73,South,Returned,FC-06,2024-01-14,,Normal,5309.2,,False,False,True,False,False
ORD-511085,2024-01-12,SKU-10489,6,16.84,Midwest,Completed,FC-05,2024-01-13,2024-01-14,Normal,101.04,1.0,False,False,False,True,True
ORD-511086,2024-01-12,SKU-10013,17,10.76,Midwest,Cancelled,FC-03,2024-01-16,,Normal,182.92,,False,True,False,False,False
ORD-511087,2024-01-12,SKU-10114,6,36.65,Midwest,Returned,FC-03,2024-01-14,,Normal,219.9,,False,False,True,False,False
ORD-511088,2024-01-12,SKU-10065,39,128.33,Northeast,Completed,FC-01,2024-01-14,2024-01-14,Normal,5004.87,0.0,False,False,False,True,False
ORD-511089,2024-01-12,SKU-10177,41,88.08,Midwest,Completed,FC-02,2024-01-14,2024-01-15,Normal,3611.28,1.0,False,False,False,True,True
ORD-511090,2024-01-12,SKU-10285,48,34.36,South,Completed,FC-01,2024-01-15,2024-01-15,Normal,1649.28,0.0,False,False,False,True,False
ORD-511091,2024-01-12,SKU-10400,12,64.67,West,Cancelled,FC-04,2024-01-13,,Normal,776.04,,False,True,False,False,False
ORD-511092,2024-01-12,SKU-10222,13,22.97,Northeast,Returned,FC-06,2024-01-15,,Normal,298.61,,False,False,True,False,False
ORD-511093,2024-01-12,SKU-10341,1,18.02,Midwest,Cancelled,FC-01,2024-01-15,,Normal,18.02,,False,True,False,False,False
ORD-511094,2024-01-12,SKU-10406,49,125.54,South,Returned,FC-03,2024-01-14,,Normal,6151.46,,False,False,True,False,False
ORD-511095,2024-01-12,SKU-10100,48,71.79,Northeast,Completed,FC-03,2024-01-13,2024-01-12,Normal,3445.92,-1.0,False,False,False,True,False
ORD-511096,2024-01-12,SKU-10165,6,41.56,Midwest,Completed,FC-03,2024-01-15,2024-01-16,Normal,249.36,1.0,False,False,False,True,True
